WD23CD,WD23NM,WD23NMW,ObjectId
N08000904,Ballygawley,,7207
N08000905,Ballymaguigan,,7208
N08000906,Ballysaggart,,7209
N08000907,Bellaghy,,7210
N08000908,Caledon,,7211
N08000909,Castlecaulfield,,7212
N08000910,Castledawson,,7213
N08000911,Coagh,,7214
N08000912,Coalisland North,,7215
N08000913,Coalisland South,,7216
N08000914,Cookstown East,,7217
N08000915,Cookstown South,,7218
N08000916,Cookstown West,,7219
N08000917,Coolshinny,,7220
N08000918,Donaghmore,,7221
N08000919,Draperstown,,7222
N08000920,Fivemiletown,,7223
N08000921,Glebe,,7224
N08000922,Killyman,,7225
N08000923,Killymeal,,7226
N08000924,Lissan,,7227
N08000925,Loughry,,7228
N08000926,Lower Glenshane,,7229
N08000927,Maghera,,7230
N08000928,Moy,,7231
N08000929,Moygashel,,7232
N08000930,Mullaghmore,,7233
N08000931,Oaklands,,7234
N08000932,Pomeroy,,7235
N08000933,Stewartstown,,7236
N08000934,Swatragh,,7237
N08000935,Tamlaght O'Crilly,,7238
N08000936,The Loup,,7239
N08000937,Tobermore,,7240
N08000938,Town Parks East,,7241
N08000939,Valley,,7242
N08000940,Washing Bay,,7243
N08001001,Abbey,,7244
N08001002,Annalong,,7245
N08001003,Ballybot,,7246
N08001004,Ballydugan,,7247
N08001005,Ballynahinch,,7248
N08001006,Ballyward,,7249
N08001007,Bessbrook,,7250
N08001117,Cronstown,,7251
N08001118,Cultra,,7252
N08001119,Donaghadee,,7253
N08001120,Glen,,7254
N08001121,Gregstown,,7255
N08001122,Groomsport,,7256
N08001123,Harbour,,7257
N08001124,Helen's Bay,,7258
N08001125,Holywood,,7259
N08001126,Kilcooley,,7260
N08001127,Killinchy,,7261
N08001128,Kircubbin,,7262
N08001129,Loughries,,7263
N08001130,Loughview,,7264
N08001131,Movilla,,7265
N08001132,Portaferry,,7266
N08001133,Portavogie,,7267
N08001134,Rathgael,,7268
N08001135,Rathmore,,7269
N08001136,Scrabo,,7270
N08001137,Silverbirch,,7271
N08001138,Silverstream,,7272
N08001139,Warren,,7273
N08001140,West Winds,,7274
S13002516,South Kintyre,,7275
S13002517,Kintyre and the Islands,,7276
S13002518,Mid Argyll,,7277
S13002519,Oban South and the Isles,,7278
S13002520,Oban North and Lorn,,7279
S13002521,Cowal,,7280
S13002522,Dunoon,,7281
S13002523,Isle of Bute,,7282
S13002524,Lomond North,,7283
S13002525,Helensburgh Central,,7284
S13002526,Helensburgh and Lomond South,,7285
S13002545,Strathmartine,,7286
S13002546,Lochee,,7287
S13002547,West End,,7288
S13002548,Coldside,,7289
S13002549,Maryfield,,7290
S13002551,East End,,7291
S13002552,The Ferry,,7292
S13002608,An Taobh Siar agus Nis,,7293
S13002734,Stromness and South Isles,,7294
S13002735,West Mainland,,7295
S13002737,North Isles,,7296
S13002761,Tweeddale West,,7297
S13002762,Tweeddale East,,7298
S13002763,Galashiels and District,,7299
S13002764,Selkirkshire,,7300
S13003020,Dalkeith,,7301
S13002969,Greater Pollok,,7302
S13002765,Leaderdale and Melrose,,7303
N08001008,Binnian,,7304
N08001009,Burren,,7305
N08001010,Camlough,,7306
N08001011,Castlewellan,,7307
N08001012,Cathedral,,7308
N08001013,Crossgar and Killyleagh,,7309
N08001014,Crossmaglen,,7310
N08001015,Damolly,,7311
N08001016,Derryboy,,7312
N08001017,Derryleckagh,,7313
N08001018,Donard,,7314
N08001019,Drumalane,,7315
N08001020,Drumaness,,7316
N08001021,Dundrum,,7317
N08001022,Fathom,,7318
N08001023,Forkhill,,7319
N08001024,Hilltown,,7320
N08001025,Kilkeel,,7321
N08001026,Kilmore,,7322
N08001027,Knocknashinna,,7323
N08001028,Lecale,,7324
N08001029,Lisnacree,,7325
N08001030,Mayobridge,,7326
N08001031,Mullaghbane,,7327
N08001032,Murlough,,7328
N08001033,Newtownhamilton,,7329
N08001034,Quoile,,7330
N08001035,Rostrevor,,7331
N08001036,Saintfield,,7332
N08001037,St. Patrick's,,7333
N08001038,Strangford,,7334
N08001039,Tollymore,,7335
N08001040,Warrenpoint,,7336
N08001041,Whitecross,,7337
N08001101,Ballycrochan,,7338
N08001102,Ballygowan,,7339
N08001103,Ballygrainey,,7340
N08001104,Ballyholme,,7341
N08001105,Ballymagee,,7342
N08001106,Ballywalter,,7343
N08001107,Bloomfield,,7344
N08001108,Broadway,,7345
N08001109,Bryansburn,,7346
N08001110,Carrowdore,,7347
N08001111,Castle,,7348
S13002915,Newton Mearns North and Neilston,,7349
N08001112,Clandeboye,,7350
N08001113,Comber North,,7351
N08001114,Comber South,,7352
S13002916,Giffnock and Thornliebank,,7353
N08001115,Comber West,,7354
S13002865,Stonehaven and Lower Deeside,,7355
S13002917,"Clarkston, Netherlee and Williamwood",,7356
S13002766,Mid Berwickshire,,7357
N08001116,Conway Square,,7358
S13002970,Cardonald,,7359
S13003021,Midlothian West,,7360
S13002866,Mearns,,7361
S13002918,Newton Mearns South and Eaglesham,,7362
S13002767,East Berwickshire,,7363
S13002971,Govan,,7364
S13003022,Midlothian East,,7365
S13003023,Midlothian South,,7366
S13003024,Speyside Glenlivet,,7367
S13003025,Keith and Cullen,,7368
S13003026,Buckie,,7369
S13003027,Fochabers Lhanbryde,,7370
S13003028,Heldon and Laich,,7371
S13003029,Elgin City North,,7372
S13003030,Elgin City South,,7373
S13003031,Forres,,7374
S13003032,Irvine West,,7375
S13003033,Irvine East,,7376
S13003034,Kilwinning,,7377
S13003041,Irvine South,,7378
S13003042,Kilsyth,,7379
S13003043,Cumbernauld North,,7380
S13003044,Cumbernauld South,,7381
S13003045,Cumbernauld East,,7382
S13003047,"Gartcosh, Glenboig and Moodiesburn",,7383
S13003048,Coatbridge North,,7384
S13003049,Airdrie North,,7385
S13003050,Airdrie Central,,7386
S13003051,Coatbridge West,,7387
S13003052,Coatbridge South,,7388
S13003053,Airdrie South,,7389
S13003054,Fortissat,,7390
S13003055,Thorniewood,,7391
S13003056,Bellshill,,7392
S13003057,Mossend and Holytown,,7393
S13003058,Motherwell West,,7394
S13003059,Motherwell North,,7395
S13003060,Motherwell South East and Ravenscraig,,7396
S13003061,Murdostoun,,7397
S13003062,Wishaw,,7398
S13003063,Carse of Gowrie,,7399
S13003064,Strathmore,,7400
S13003065,Blairgowrie and Glens,,7401
S13003066,Highland,,7402
S13003067,Strathtay,,7403
S13003068,Strathearn,,7404
S13003069,Strathallan,,7405
S13003071,Almond and Earn,,7406
S13003072,Perth City South,,7407
S13003073,Perth City North,,7408
S13003074,Perth City Centre,,7409
S13003075,Renfrew North and Braehead,,7410
S13003076,Renfrew South and Gallowhill,,7411
S13003077,Paisley Northeast and Ralston,,7412
S13002867,Kirriemuir and Dean,,7413
S13002919,Almond,,7414
S13002972,Pollokshields,,7415
S13002768,Kelso and District,,7416
S13002769,Jedburgh and District,,7417
S13002770,Hawick and Denholm,,7418
S13002771,Hawick and Hermitage,,7419
S13002772,North Isles,,7420
S13002773,Shetland North,,7421
S13002777,Lerwick North and Bressay,,7422
S13002820,Linlithgow,,7423
S13002821,"Broxburn, Uphall and Winchburgh",,7424
S13002822,Livingston North,,7425
S13002823,Livingston South,,7426
S13002824,East Livingston and East Calder,,7427
S13002825,Fauldhouse and the Breich Valley,,7428
S13002826,Whitburn and Blackburn,,7429
S13002827,Bathgate,,7430
S13002828,Armadale and Blackridge,,7431
S13002830,North East,,7432
S13002835,Dyce/Bucksburn/Danestone,,7433
S13002836,Bridge of Don,,7434
S13002837,Kingswells/Sheddocksley/Summerhill,,7435
S13002838,Northfield/Mastrick North,,7436
S13002839,Hilton/Woodside/Stockethill,,7437
S13002840,Tillydrone/Seaton/Old Aberdeen,,7438
S13002841,Midstocket/Rosemount,,7439
S13002842,George St/Harbour,,7440
S13002843,Lower Deeside,,7441
S13002844,Hazlehead/Queens Cross/Countesswells,,7442
S13002845,Airyhall/Broomhill/Garthdee,,7443
S13002846,Torry/Ferryhill,,7444
S13002920,Pentland Hills,,7445
S13002847,Kincorth/Nigg/Cove,,7446
S13002921,Drum Brae/Gyle,,7447
S13002848,Banff and District,,7448
S13002922,Forth,,7449
S13002973,Langside,,7450
S13002849,Troup,,7451
S13002923,Inverleith,,7452
S13002974,Southside Central,,7453
S13002850,Fraserburgh and District,,7454
S13002924,Corstorphine/Murrayfield,,7455
S13002975,Calton,,7456
S13002868,Brechin and Edzell,,7457
S13002851,Central Buchan,,7458
S13002976,Anderston/City/Yorkhill,,7459
S13002925,Sighthill/Gorgie,,7460
S13002977,Hillhead,,7461
S13002926,Colinton/Fairmilehead,,7462
S13002978,Victoria Park,,7463
S13002852,Peterhead North and Rattray,,7464
S13002927,Fountainbridge/Craiglockhart,,7465
S13002979,Garscadden/Scotstounhill,,7466
S13002869,Forfar and District,,7467
S13002980,Drumchapel/Anniesland,,7468
S13002870,Monifieth and Sidlaw,,7469
S13002981,Maryhill,,7470
S13002853,Peterhead South and Cruden,,7471
S13002871,Carnoustie and District,,7472
S13002982,Canal,,7473
S13002928,Morningside,,7474
S13002854,Turriff and District,,7475
S13002872,"Arbroath West, Letham and Friockheim",,7476
S13002983,Springburn/Robroyston,,7477
S13002929,City Centre,,7478
S13002855,Mid Formartine,,7479
S13002873,Arbroath East and Lunan,,7480
S13002984,East Centre,,7481
S13002930,Leith Walk,,7482
S13002856,Ellon and District,,7483
S13002874,Montrose and District,,7484
S13002985,Shettleston,,7485
S13002931,Leith,,7486
S13002857,West Garioch,,7487
S13002875,Clackmannanshire West,,7488
S13002986,Baillieston,,7489
S13002932,Craigentinny/Duddingston,,7490
S13002858,Inverurie and District,,7491
S13002876,Clackmannanshire North,,7492
S13002988,Dennistoun,,7493
S13002933,Southside/Newington,,7494
S13002859,East Garioch,,7495
S13002877,Clackmannanshire Central,,7496
S13002989,Partick East/Kelvindale,,7497
S13002934,Liberton/Gilmerton,,7498
S13002860,Westhill and District,,7499
S13002878,Clackmannanshire South,,7500
S13002990,"North, West and Central Sutherland",,7501
S13002935,Portobello/Craigmillar,,7502
S13002861,"Huntly, Strathbogie and Howe of Alford",,7503
S13002879,Clackmannanshire East,,7504
S13002991,Thurso and Northwest Caithness,,7505
S13002936,Bo'ness and Blackness,,7506
S13002862,"Aboyne, Upper Deeside and Donside",,7507
S13002880,Stranraer and the Rhins,,7508
S13002992,Wick and East Caithness,,7509
S13002937,Grangemouth,,7510
S13002863,Banchory and Mid Deeside,,7511
S13002881,Mid Galloway and Wigtown West,,7512
S13002993,East Sutherland and Edderton,,7513
S13002938,Denny and Banknock,,7514
S13002864,North Kincardine,,7515
S13002882,Dee and Glenkens,,7516
S13002994,"Wester Ross, Strathpeffer and Lochalsh",,7517
S13002939,"Carse, Kinnaird and Tryst",,7518
S13002883,Castle Douglas and Crocketford,,7519
S13002995,Cromarty Firth,,7520
S13002940,Bonnybridge and Larbert,,7521
S13002884,Abbey,,7522
S13002996,Tain and Easter Ross,,7523
S13002941,Falkirk North,,7524
S13002885,North West Dumfries,,7525
S13002997,Dingwall and Seaforth,,7526
S13002942,Falkirk South,,7527
S13002886,Mid and Upper Nithsdale,,7528
S13002998,Black Isle,,7529
S13002943,Lower Braes,,7530
S13002887,Lochar,,7531
S13002999,Eilean á Chèo,,7532
S13002944,Upper Braes,,7533
S13002888,Nith,,7534
S13003000,Caol and Mallaig,,7535
S13002946,Dunfermline North,,7536
S13002889,Annandale South,,7537
S13003001,Aird and Loch Ness,,7538
S13002947,Dunfermline Central,,7539
S13002890,Annandale North,,7540
S13003002,Inverness West,,7541
S13002948,Dunfermline South,,7542
S13002891,Annandale East and Eskdale,,7543
S13003003,Inverness Central,,7544
S13002949,Rosyth,,7545
S13002892,Annick,,7546
S13003004,Inverness Ness-side,,7547
S13002950,Inverkeithing and Dalgety Bay,,7548
S13003005,Inverness Millburn,,7549
S13002953,"Burntisland, Kinghorn and Western Kirkcaldy",,7550
S13002893,Kilmarnock North,,7551
S13002894,Kilmarnock West and Crosshouse,,7552
S13002895,Kilmarnock East and Hurlford,,7553
S13002896,Kilmarnock South,,7554
S13002897,Irvine Valley,,7555
S13002898,Ballochmyle,,7556
S13003006,Culloden and Ardersier,,7557
S13002899,Cumnock and New Cumnock,,7558
S13003007,Nairn and Cawdor,,7559
S13002900,Doon Valley,,7560
S13003008,Inverness South,,7561
S13002901,Milngavie,,7562
S13003009,Badenoch and Strathspey,,7563
S13002902,Bearsden North,,7564
S13003010,Fort William and Ardnamurchan,,7565
S13002903,Bearsden South,,7566
S13003011,Inverclyde East,,7567
S13002904,Bishopbriggs North and Campsie,,7568
S13003012,Inverclyde East Central,,7569
S13002905,Bishopbriggs South,,7570
S13003013,Inverclyde Central,,7571
S13002906,Lenzie and Kirkintilloch South,,7572
S13003014,Inverclyde North,,7573
S13002907,Kirkintilloch East and North and Twechar,,7574
S13003015,Inverclyde West,,7575
S13002908,Musselburgh,,7576
S13003016,Inverclyde South West,,7577
S13002909,"Preston, Seton and Gosford",,7578
S13003017,Inverclyde South,,7579
S13002910,"Tranent, Wallyford and Macmerry",,7580
S13003018,Penicuik,,7581
S13002911,North Berwick Coastal,,7582
S13003019,Bonnyrigg,,7583
S13002912,Haddington and Lammermuir,,7584
S13002913,Dunbar and East Linton,,7585
S13002914,"Barrhead, Liboside and Uplawmoor",,7586
S13002954,Kirkcaldy North,,7587
S13002955,Kirkcaldy Central,,7588
S13002956,Kirkcaldy East,,7589
S13002958,"Glenrothes North, Leslie and Markinch",,7590
S13002959,Glenrothes Central and Thornton,,7591
S13002960,Howe of Fife and Tay Coast,,7592
S13002961,Tay Bridgehead,,7593
S13002962,St Andrews,,7594
S13002963,East Neuk and Landward,,7595
S13002964,Cupar,,7596
S13002965,"Leven, Kennoway and Largo",,7597
S13002966,"Buckhaven, Methil and Wemyss Villages",,7598
S13002967,Linn,,7599
S13002968,Newlands/Auldburn,,7600
W05001260,Cwm,Cwm,7601
W05001261,Cwmtillery,Cwmtyleri,7602
W05001262,Ebbw Vale North,Gogledd Glynebwy,7603
W05001263,Ebbw Vale South,De Glynebwy,7604
W05001264,Georgetown,Georgetown,7605
W05001265,Llanhilleth,Llanhiledd,7606
W05001266,Nantyglo,Nant-y-glo,7607
W05001267,Rassau and Garnlydan,Rasa a Garnlydan,7608
W05001268,Sirhowy,Sirhywi,7609
W05001269,Tredegar,Tredegar,7610
W05001270,Adamsdown,Adamsdown,7611
W05001271,Butetown,Butetown,7612
W05001272,Caerau,Caerau,7613
W05001273,Canton,Treganna,7614
W05001274,Cathays,Cathays,7615
W05001275,Cyncoed,Cyncoed,7616
W05001276,Ely,Trelái,7617
W05001277,Fairwater,Y Tyllgoed,7618
W05001278,Gabalfa,Gabalfa,7619
W05001279,Grangetown,Grangetown,7620
W05001280,Heath,Y Mynydd Bychan,7621
W05001281,Lisvane and Thornhill,Llys-faen a'r Ddraenen,7622
W05001282,Llandaff,Llandaf,7623
W05001283,Llandaff North,Ystum Taf,7624
W05001284,Llanishen,Llanisien,7625
W05001285,Llanrumney,Llanrhymni,7626
W05001286,Pentwyn,Pentwyn,7627
W05001287,Pentyrch and St Fagans,Pentyrch a Sain Ffagan,7628
W05001288,Penylan,Pen-y-lan,7629
W05001289,Plasnewydd,Plasnewydd,7630
W05001290,Pontprennau and Old St Mellons,Pontprennau a Phentref Llaneirwg,7631
W05001291,Radyr,Radur,7632
W05001292,Rhiwbina,Rhiwbeina,7633
W05001293,Riverside,Glanyrafon,7634
W05001294,Rumney,Tredelerch,7635
W05001295,Splott,Y Sblot,7636
W05001296,Trowbridge,Trowbridge,7637
W05001297,Whitchurch and Tongwynlais,Yr Eglwys Newydd a Thongwynlais,7638
W05001298,Aberaeron and Aberarth,Aberaeron ac Aber-arth,7639
W05001299,Aberporth and Y Ferwig,Aber-porth a'r Ferwig,7640
W05001300,Aberystwyth Morfa a Glais,Aberystwyth Morfa a Glais,7641
W05001301,Aberystwyth Penparcau,Aberystwyth Penparcau,7642
W05001302,Aberystwyth Rheidol,Aberystwyth Rheidol,7643
W05001303,Beulah and Llangoedmor,Beulah a Llangoedmor,7644
W05001304,Borth,Y Borth,7645
W05001305,Ceulan a Maesmawr,Ceulan a Maesmawr,7646
W05001306,Ciliau Aeron,Ciliau Aeron,7647
W05001307,Faenor,Faenor,7648
W05001308,Lampeter,Llanbedr Pont Steffan,7649
W05001309,Llannarth,Llannarth,7650
S13003078,Paisley Northwest,,7651
W05001060,Penllergaer,Penlle'r-gaer,7652
W05001061,Pennard,Pennard,7653
W05001062,Pontarddulais,Pontarddulais,7654
W05001063,Pontlliw and Tircoed,Pont-lliw a Thir-coed,7655
W05001064,Sketty,Sgeti,7656
W05001065,St Thomas,St Thomas,7657
W05001066,Townhill,Townhill,7658
W05001067,Uplands,Uplands,7659
W05001068,Waterfront,Y Glannau,7660
W05001069,Waunarlwydd,Waunarlwydd,7661
W05001070,West Cross,West Cross,7662
W05001071,Aberaman,Aberaman,7663
W05001072,Abercynon,Abercynon,7664
W05001073,Aberdare East,Dwyrain Aberdâr,7665
W05001074,Aberdare West and Llwydcoed,Gorllewin Aberdâr a Llwydcoed,7666
W05001075,Beddau and Tyn-y-nant,Beddau a Thyn-y-nant,7667
W05001076,Brynna and Llanharan,Brynna a Llanharan,7668
W05001077,Church Village,Pentre'r Eglwys,7669
W05001078,Cilfynydd,Cilfynydd,7670
W05001079,Cwm Clydach,Cwm Clydach,7671
W05001080,Cwmbach,Cwm-bach,7672
W05001081,Cymer,Cymer,7673
W05001082,Ferndale and Maerdy,Glynrhedynog a'r Maerdy,7674
W05001083,Gilfach-goch,Gilfach-goch,7675
W05001084,Glyn-coch,Glyn-coch,7676
W05001085,Graig and Pontypridd West,Y Graig a Gorllewin Pontypridd,7677
W05001086,Hawthorn and Lower Rhydfelen,Y Ddraenen-wen a Rhydfelen Isaf,7678
W05001087,"Hirwaun, Penderyn and Rhigos","Hirwaun, Penderyn a'r Rhigos",7679
S13003079,Paisley East and Central,,7680
W05001088,Llanharry,Llanhari,7681
W05001210,Llangunnor,Llangynnwr,7682
S13003128,Cowdenbeath,,7683
W05001110,Treforest,Trefforest,7684
S13003080,Paisley Southeast,,7685
W05001089,Llantrisant and Talbot Green,Llantrisant a Thonysguboriau,7686
W05001211,Llangyndeyrn,Llangyndeyrn,7687
S13003129,Glenrothes West and Kinglassie,,7688
W05001111,Treherbert,Treherbert,7689
S13003081,Paisley Southwest,,7690
W05001090,Llantwit Fardre,Llanilltud Faerdref,7691
W05001212,Llannon,Llan-non,7692
S13003130,"Lochgelly, Cardenden and Benarty",,7693
W05001112,Treorchy,Treorci,7694
S13003082,Johnstone South and Elderslie,,7695
W05001091,Llwyn-y-pia,Llwynypia,7696
W05001213,Llanybydder,Llanybydder,7697
S13003131,West Fife and Coastal Villages,,7698
W05001160,Newtown Central and South,Canol a De'r Drenewydd,7699
W05001113,Tylorstown and Ynyshir,Tylorstown ac Ynys-hir,7700
S13003083,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",,7701
W05001092,Mountain Ash,Aberpennar,7702
W05001214,Lliedi,Lliedi,7703
W05001310,Llanbadarn Fawr,Llanbadarn Fawr,7704
S13003132,Kinross-shire,,7705
W05001114,Upper Rhydfelen and Glyn-taf,Rhydfelen Uchaf a Glyn-taf,7706
W05001161,Newtown East,Dwyrain y Drenewydd,7707
S13003084,"Houston, Crosslee and Linwood",,7708
W05001093,Penrhiw-ceibr,Penrhiw-ceibr,7709
W05001215,Llwynhendy,Llwynhendy,7710
S13003133,North East,,7711
W05001311,Llandyfriog,LlandyfrÏog,7712
W05001115,Ynysybwl,Ynys-y-bwl,7713
W05001162,Newtown North,Gogledd y Drenewydd,7714
W05001163,Newtown West,Gorllewin y Drenewydd,7715
W05001164,Old Radnor,Pencraig,7716
W05001165,Presteigne,Llanandras,7717
W05001166,Rhayader,Rhaeadr Gwy,7718
W05001167,Rhiwcynon,Rhiwcynon,7719
W05001168,Talgarth,Talgarth,7720
W05001169,Talybont-on-Usk,Tal-y-bont ar Wysg,7721
W05001170,Tawe Uchaf,Tawe Uchaf,7722
W05001171,Trelystan and Trewern,Trelystan a Thre-wern,7723
W05001172,Welshpool Castle,Y Trallwng Castell,7724
W05001173,Welshpool Gungrog,Y Trallwng Gungrog,7725
W05001174,Welshpool Llanerchyddol,Y Trallwng Llanerchyddol,7726
W05001175,Ynyscedwyn,Ynysgedwyn,7727
W05001176,Yscir with Honddu Isaf and Llanddew,Ysgir gyda Honddu Isaf a Llan-ddew,7728
W05001177,Abergwili,Abergwili,7729
W05001178,Ammanford,Rhydaman,7730
W05001179,Betws,Y Betws,7731
W05001180,Bigyn,Bigyn,7732
W05001181,Burry Port,Porth Tywyn,7733
W05001182,Bynea,Bynea,7734
W05001183,Carmarthen Town North and South,Gogledd a De Tref Caerfyrddin,7735
W05001184,Carmarthen Town West,Gorllewin Tref Caerfyrddin,7736
W05001185,Cenarth and Llangeler,Cenarth a Llangeler,7737
W05001186,Cilycwm,Cil-y-cwm,7738
W05001187,Cwarter Bach,Cwarter Bach,7739
W05001188,Cynwyl Elfed,Cynwyl Elfed,7740
W05001189,Dafen and Felinfoel,Dafen a Felin-foel,7741
W05001190,Elli,Elli,7742
W05001191,Garnant,Y Garnant,7743
W05001192,Glanamman,Glanaman,7744
W05001193,Glanymor,Glan-y-môr,7745
W05001194,Glyn,Glyn,7746
W05001195,Gorslas,Gors-las,7747
W05001196,Hendy,Hendy,7748
W05001197,Hengoed,Hengoed,7749
W05001198,Kidwelly and St Ishmael,Cydweli a Llanismel,7750
W05001199,Laugharne Township,Lacharn,7751
W05001200,Llanboidy,Llanboidy,7752
W05001201,Llanddarog,Llandarrog,7753
W05001202,Llandeilo,Llandeilo,7754
W05001203,Llandovery,Llanymddyfri,7755
W05001204,Llandybie,LlandybÏe,7756
W05001205,Llanegwad,Llanegwad,7757
W05001206,Llanfihangel Aberbythych,Llanfihangel Aberbythych,7758
W05001207,Llanfihangel-ar-Arth,Llanfihangel-ar-arth,7759
W05001208,Llangadog,Llangadog,7760
W05001209,Llangennech,Llangennech,7761
W05001116,Ystrad,Ystrad,7762
W05001117,Aber-craf and Ystradgynlais,Aber-craf ac Ystradgynlais,7763
W05001118,"Banwy, Llanfihangel and Llanwddyn","Banwy, Llanfihangel a Llanwddyn",7764
W05001119,Berriew and Castle Caereinion,Aberriw a Chastell Caereinion,7765
W05001120,Brecon East,Dwyrain Aberhonddu,7766
W05001121,Brecon West,Gorllewin Aberhonddu,7767
W05001122,Bronllys and Felin-fach,Bronllys a Felin-fach,7768
